customer_key,customer_id,first_purchase_date,last_purchase_date,total_revenue_usd,total_orders,region_key,segment_key,cohort_quarter,is_subscriber,rfm_score,clv_estimated_usd
43252,CUST-043252,2024-03-22,2024-04-05,5702.77,3,15,37,FY2024-Q2,True,8,20583.32
43253,CUST-043253,2021-06-17,2025-08-23,1544.00,4,8,2,FY2021-Q3,True,12,5497.93
43254,CUST-043254,2024-07-30,2025-08-24,889.91,3,8,4,FY2024-Q4,False,6,3917.10
43255,CUST-043255,2022-02-04,2024-08-02,418.20,1,3,44,FY2022-Q2,True,8,1417.23
43256,CUST-043256,2021-09-06,2025-10-20,442.36,1,6,12,FY2021-Q4,False,7,1113.05
43257,CUST-043257,2023-08-26,2025-11-30,859.09,3,2,1,FY2023-Q4,True,12,3758.01
43258,CUST-043258,2023-03-07,2025-03-17,2693.11,7,3,2,FY2023-Q2,True,10,6171.54
43259,CUST-043259,2022-08-16,2025-04-05,3976.25,12,12,21,FY2022-Q4,False,8,7886.44
43260,CUST-043260,2021-04-10,2025-09-21,1169.59,2,24,2,FY2021-Q3,True,10,2719.34
43261,CUST-043261,2022-07-10,2024-05-06,876.60,1,16,2,FY2022-Q4,True,11,1358.77
43262,CUST-043262,2021-03-18,2024-12-13,937.93,1,12,3,FY2021-Q2,True,8,1485.57
43263,CUST-043263,2021-10-04,2024-04-28,641.44,3,8,30,FY2022-Q1,True,8,2694.84
43264,CUST-043264,2025-07-16,2025-11-16,2360.50,6,18,47,FY2025-Q4,True,8,10118.81
43265,CUST-043265,2023-08-03,2025-07-30,1012.32,1,16,2,FY2023-Q4,True,12,4398.41
43266,CUST-043266,2023-03-02,2024-11-13,2107.02,2,6,3,FY2023-Q2,False,9,6836.04
43267,CUST-043267,2022-12-16,2025-05-22,2149.98,3,1,5,FY2023-Q1,False,10,7962.17
43268,CUST-043268,2025-05-27,2025-10-03,7501.90,13,4,1,FY2025-Q3,True,12,9723.07
43269,CUST-043269,2025-11-22,2025-12-05,4686.50,13,28,1,FY2026-Q1,True,13,8159.09
43270,CUST-043270,2025-11-24,2025-12-10,3371.64,5,25,1,FY2026-Q1,True,14,4086.45
43271,CUST-043271,2024-01-25,2024-07-20,1131.71,3,15,4,FY2024-Q2,True,8,3385.03
43272,CUST-043272,2022-10-19,2023-05-03,596.76,1,16,3,FY2023-Q1,False,8,2328.24
43273,CUST-043273,2024-08-15,2025-03-31,5732.31,8,9,37,FY2024-Q4,True,8,18937.41
43274,CUST-043274,2022-12-17,2025-03-04,1416.21,3,11,2,FY2023-Q1,True,10,4636.34
43275,CUST-043275,2024-11-10,2025-04-25,1622.29,5,24,8,FY2025-Q1,False,3,5647.30
43276,CUST-043276,2023-07-14,2025-07-06,1707.76,1,20,3,FY2023-Q4,True,10,3072.36
43277,CUST-043277,2024-01-11,2025-04-25,1697.61,3,13,42,FY2024-Q2,False,7,6114.67
43278,CUST-043278,2025-03-17,2025-06-25,1177.08,1,13,2,FY2025-Q2,True,12,2786.68
43279,CUST-043279,2022-02-20,2023-06-28,651.98,4,26,40,FY2022-Q2,True,9,2050.53
43280,CUST-043280,2022-01-17,2024-12-04,389.67,1,15,27,FY2022-Q2,True,9,737.95
43281,CUST-043281,2021-04-20,2022-10-06,4893.60,5,15,51,FY2021-Q3,True,9,14885.67
43282,CUST-043282,2025-06-23,2025-12-08,940.74,6,4,2,FY2025-Q3,True,11,1213.09
43283,CUST-043283,2025-08-06,2025-12-01,2816.75,2,25,1,FY2025-Q4,True,14,4187.65
43284,CUST-043284,2023-11-07,2025-12-21,1459.62,3,19,22,FY2024-Q1,False,7,5632.28
43285,CUST-043285,2023-05-15,2025-07-09,426.02,1,6,54,FY2023-Q3,True,9,1717.61
43286,CUST-043286,2023-09-24,2025-10-12,2286.35,3,11,3,FY2023-Q4,True,8,6333.02
43287,CUST-043287,2023-10-21,2024-07-26,1635.05,2,11,3,FY2024-Q1,True,10,2920.40
43288,CUST-043288,2022-06-03,2024-09-13,2605.17,6,9,42,FY2022-Q3,False,9,9543.30
43289,CUST-043289,2025-05-12,2025-06-27,2213.04,3,10,6,FY2025-Q3,False,8,5022.86
43290,CUST-043290,2024-08-04,2025-12-03,180.46,1,12,5,FY2024-Q4,True,9,771.03
43291,CUST-043291,2021-12-20,2025-01-18,460.05,1,2,3,FY2022-Q1,False,10,1422.74
43292,CUST-043292,2024-10-03,2025-08-07,8072.42,8,3,4,FY2025-Q1,False,8,11407.79
43293,CUST-043293,2024-03-26,2024-10-09,919.35,1,2,2,FY2024-Q2,True,12,3231.01
43294,CUST-043294,2024-02-12,2025-12-21,752.49,1,32,4,FY2024-Q2,False,6,2469.81
43295,CUST-043295,2024-09-14,2025-11-16,2317.23,2,13,4,FY2024-Q4,False,8,4551.04
43296,CUST-043296,2021-04-23,2022-04-24,218.48,1,3,1,FY2021-Q3,True,13,295.80
43297,CUST-043297,2025-05-21,2025-09-12,793.72,1,17,1,FY2025-Q3,True,12,1654.74
43298,CUST-043298,2025-03-17,2025-12-08,1660.10,3,8,1,FY2025-Q2,True,14,7000.91
43299,CUST-043299,2022-01-08,2023-09-19,3094.24,5,2,4,FY2022-Q2,False,6,8721.67
43300,CUST-043300,2022-01-22,2025-10-24,744.61,1,13,3,FY2022-Q2,False,10,1931.20
43301,CUST-043301,2025-01-29,2025-11-14,858.09,2,10,1,FY2025-Q2,True,14,2420.92
43302,CUST-043302,2023-11-22,2024-06-14,106.21,1,15,1,FY2024-Q1,False,12,372.71
43303,CUST-043303,2025-07-03,2025-08-08,4368.80,4,4,5,FY2025-Q4,True,10,11772.77
43304,CUST-043304,2024-10-08,2025-02-19,834.59,1,27,3,FY2025-Q1,True,10,3561.21
43305,CUST-043305,2024-06-11,2025-04-17,3888.00,5,3,24,FY2024-Q3,False,9,11411.73
43306,CUST-043306,2024-09-11,2025-07-11,541.77,2,7,1,FY2024-Q4,True,13,1098.57
43307,CUST-043307,2025-07-25,2025-09-27,2021.20,5,4,34,FY2025-Q4,False,9,6588.96
43308,CUST-043308,2022-11-06,2025-05-05,10637.34,4,14,5,FY2023-Q1,True,9,38482.66
43309,CUST-043309,2021-11-12,2025-06-11,1161.85,2,8,41,FY2022-Q1,True,7,4959.06
43310,CUST-043310,2023-11-16,2025-08-01,6485.91,30,6,46,FY2024-Q1,False,9,17564.30
43311,CUST-043311,2023-10-28,2025-12-02,7901.21,8,9,2,FY2024-Q1,True,10,35049.10
43312,CUST-043312,2024-06-09,2024-12-06,472.46,1,13,1,FY2024-Q3,True,14,1088.53
43313,CUST-043313,2023-11-26,2024-11-03,2324.12,4,1,2,FY2024-Q1,True,10,3891.15
43314,CUST-043314,2023-03-19,2025-05-15,1856.79,2,17,19,FY2023-Q2,True,7,5482.66
43315,CUST-043315,2021-02-12,2024-06-02,1859.78,4,13,9,FY2021-Q2,False,9,6011.61
43316,CUST-043316,2024-10-03,2025-07-21,2704.10,3,14,1,FY2025-Q1,True,14,11398.43
43317,CUST-043317,2021-05-19,2024-11-30,504.84,3,15,4,FY2021-Q3,False,7,1419.96
43318,CUST-043318,2023-09-26,2025-10-13,290.50,1,15,25,FY2023-Q4,False,8,1144.62
43319,CUST-043319,2025-06-13,2025-11-18,575.43,1,13,1,FY2025-Q3,True,13,788.63
43320,CUST-043320,2020-11-07,2022-04-19,1110.61,2,5,19,FY2021-Q1,True,9,3323.31
43321,CUST-043321,2020-10-08,2024-01-24,526.31,1,12,1,FY2021-Q1,True,13,1064.20
43322,CUST-043322,2024-04-09,2025-05-15,865.78,3,4,25,FY2024-Q3,False,7,2705.37
43323,CUST-043323,2021-01-19,2025-04-19,3910.48,11,20,56,FY2021-Q2,False,8,16677.14
43324,CUST-043324,2022-04-29,2025-07-15,1005.15,1,11,1,FY2022-Q3,True,14,2452.31
43325,CUST-043325,2020-10-06,2023-06-12,448.64,1,4,1,FY2021-Q1,False,13,911.33
43326,CUST-043326,2025-07-27,2025-11-23,2050.18,2,23,1,FY2025-Q4,True,13,6794.81
43327,CUST-043327,2021-11-24,2025-06-18,1724.98,3,13,3,FY2022-Q1,True,9,5909.52
43328,CUST-043328,2022-11-21,2025-04-28,926.51,1,27,4,FY2023-Q1,True,6,3955.04
43329,CUST-043329,2025-05-27,2025-12-11,5210.32,9,1,1,FY2025-Q3,True,12,10642.05
43330,CUST-043330,2024-03-25,2025-07-27,553.21,1,16,1,FY2024-Q2,True,13,2363.16
43331,CUST-043331,2021-10-04,2024-10-15,3241.70,2,3,19,FY2022-Q1,False,7,4122.14
43332,CUST-043332,2024-07-12,2024-09-17,4881.67,6,5,1,FY2024-Q4,True,12,5965.63
43333,CUST-043333,2021-01-22,2024-06-09,2517.15,5,13,32,FY2021-Q2,True,8,4506.24
43334,CUST-043334,2023-02-12,2025-08-01,334.84,3,19,1,FY2023-Q2,True,13,537.73
43335,CUST-043335,2022-02-13,2023-12-25,1446.44,5,2,52,FY2022-Q2,True,8,3696.15
43336,CUST-043336,2024-03-12,2025-02-27,2804.65,6,24,52,FY2024-Q2,True,9,7539.17
43337,CUST-043337,2022-04-17,2023-11-25,2583.65,4,8,3,FY2022-Q3,True,10,8059.02
43338,CUST-043338,2022-11-17,2025-01-12,396.00,4,1,4,FY2023-Q1,False,6,640.88
43339,CUST-043339,2022-02-14,2024-08-23,2567.04,6,9,3,FY2022-Q2,True,8,4472.24
43340,CUST-043340,2025-10-14,2025-11-30,445.91,1,2,38,FY2026-Q1,False,7,1159.69
43341,CUST-043341,2025-03-20,2025-10-04,5166.10,6,7,4,FY2025-Q2,True,8,19473.79
43342,CUST-043342,2025-04-15,2025-11-29,2056.50,7,31,1,FY2025-Q3,True,12,9002.10
43343,CUST-043343,2022-12-18,2025-08-06,1567.05,3,10,1,FY2023-Q1,True,12,2813.67
43344,CUST-043344,2025-07-03,2025-10-25,177.11,1,7,54,FY2025-Q4,True,9,533.54
43345,CUST-043345,2025-02-24,2025-06-03,1287.51,2,22,47,FY2025-Q2,True,8,4149.79
43346,CUST-043346,2024-12-02,2025-10-16,559.67,1,32,2,FY2025-Q1,False,12,2299.65
43347,CUST-043347,2025-01-31,2025-08-02,434.77,1,1,53,FY2025-Q2,False,9,1537.57
43348,CUST-043348,2023-05-14,2025-09-06,3681.94,8,3,1,FY2023-Q3,True,14,9647.49
43349,CUST-043349,2024-11-20,2025-10-22,990.80,4,4,2,FY2025-Q1,True,11,2522.59
43350,CUST-043350,2023-11-25,2025-04-05,4325.09,6,7,34,FY2024-Q1,False,7,14691.38
43351,CUST-043351,2022-03-12,2023-01-05,1408.25,3,28,3,FY2022-Q2,True,8,2063.95
43352,CUST-043352,2024-09-23,2024-12-28,1158.51,2,19,2,FY2024-Q4,True,12,1591.82
43353,CUST-043353,2024-01-03,2025-11-13,6173.42,14,21,15,FY2024-Q2,True,8,23318.35
43354,CUST-043354,2020-12-07,2021-11-23,647.81,1,17,6,FY2021-Q1,False,8,2267.43
43355,CUST-043355,2025-07-01,2025-11-14,239.07,1,5,1,FY2025-Q4,False,12,851.23
43356,CUST-043356,2023-11-07,2024-08-02,560.86,1,20,22,FY2024-Q1,True,8,1327.08
43357,CUST-043357,2023-04-24,2025-07-27,1709.43,4,14,5,FY2023-Q3,True,10,2484.97
43358,CUST-043358,2025-09-08,2025-09-26,1819.95,3,18,3,FY2025-Q4,True,10,7433.95
43359,CUST-043359,2025-04-18,2025-07-03,325.31,1,9,21,FY2025-Q3,False,8,474.80
43360,CUST-043360,2022-04-09,2025-07-27,2707.19,4,8,38,FY2022-Q3,True,8,4738.99
43361,CUST-043361,2023-07-07,2025-12-15,4483.95,2,3,2,FY2023-Q4,False,12,10629.76
43362,CUST-043362,2021-03-24,2025-05-07,2226.04,10,25,42,FY2021-Q2,False,9,3193.90
43363,CUST-043363,2024-03-27,2025-09-21,1466.12,4,1,1,FY2024-Q2,True,14,4844.41
43364,CUST-043364,2023-06-21,2025-02-01,2866.12,4,22,36,FY2023-Q3,True,9,8300.93
43365,CUST-043365,2021-10-03,2025-10-21,475.99,1,23,3,FY2022-Q1,True,9,1929.24
43366,CUST-043366,2023-07-27,2025-12-05,417.00,1,33,40,FY2023-Q4,True,7,738.38
43367,CUST-043367,2020-08-26,2022-06-11,1683.00,17,3,1,FY2020-Q4,True,13,5479.92
43368,CUST-043368,2023-01-10,2024-06-22,1027.78,3,21,1,FY2023-Q2,True,14,1486.50
43369,CUST-043369,2022-02-21,2024-10-31,1287.65,5,7,51,FY2022-Q2,False,9,2548.24
43370,CUST-043370,2023-02-13,2024-11-14,1473.00,2,17,1,FY2023-Q2,True,13,5258.51
43371,CUST-043371,2023-01-09,2025-02-03,860.51,2,11,6,FY2023-Q2,True,8,1893.35
43372,CUST-043372,2025-02-24,2025-11-05,286.58,2,14,1,FY2025-Q2,True,12,359.58
43373,CUST-043373,2025-01-14,2025-10-27,668.93,3,7,4,FY2025-Q2,False,8,2550.67
43374,CUST-043374,2024-01-31,2024-03-21,1834.74,1,11,4,FY2024-Q2,True,7,7141.43
43375,CUST-043375,2024-06-01,2025-04-19,587.78,2,24,5,FY2024-Q3,False,9,1908.60
43376,CUST-043376,2021-03-03,2023-08-08,3230.76,7,9,1,FY2021-Q2,True,12,12337.20
43377,CUST-043377,2025-04-28,2025-06-05,695.13,4,16,2,FY2025-Q3,False,10,1977.68
43378,CUST-043378,2020-05-13,2022-02-05,5907.17,4,6,1,FY2020-Q3,True,14,8162.98
43379,CUST-043379,2025-01-04,2025-10-17,3393.80,8,11,40,FY2025-Q2,True,7,13947.34
43380,CUST-043380,2020-05-10,2024-10-26,1357.34,3,26,1,FY2020-Q3,True,14,2959.89
43381,CUST-043381,2021-08-29,2025-03-29,4203.27,7,22,5,FY2021-Q4,False,10,16228.52
43382,CUST-043382,2024-09-03,2025-12-09,867.98,2,7,6,FY2024-Q4,True,6,1333.29
43383,CUST-043383,2024-06-27,2025-09-14,3873.70,5,1,1,FY2024-Q3,True,13,15582.33
43384,CUST-043384,2024-03-15,2025-07-14,2863.63,2,22,2,FY2024-Q2,True,12,7763.54
43385,CUST-043385,2021-04-08,2023-08-24,801.09,1,13,28,FY2021-Q3,False,9,1775.30
43386,CUST-043386,2023-05-08,2024-09-20,1675.02,7,24,2,FY2023-Q3,True,11,5473.42
43387,CUST-043387,2020-12-09,2023-07-15,6088.90,3,18,27,FY2021-Q1,False,8,11419.18
43388,CUST-043388,2024-07-06,2024-10-03,1006.15,4,20,38,FY2024-Q4,True,8,1324.57
43389,CUST-043389,2023-09-05,2025-05-22,2384.00,5,23,54,FY2023-Q4,True,8,5283.89
43390,CUST-043390,2025-07-20,2025-11-25,1574.79,2,28,6,FY2025-Q4,True,8,4261.35
43391,CUST-043391,2021-06-17,2025-02-13,1223.74,1,11,3,FY2021-Q3,True,10,4493.20
43392,CUST-043392,2025-12-03,2025-12-14,103.95,1,31,3,FY2026-Q1,False,8,178.92
43393,CUST-043393,2024-07-26,2025-02-09,2409.16,9,6,6,FY2024-Q4,False,8,4934.69
43394,CUST-043394,2024-02-28,2025-12-14,13254.84,10,7,3,FY2024-Q2,False,10,24201.30
43395,CUST-043395,2024-07-27,2025-01-27,485.11,1,4,1,FY2024-Q4,True,12,1592.50
43396,CUST-043396,2022-03-23,2024-05-01,1046.56,1,8,2,FY2022-Q2,False,10,4220.71
43397,CUST-043397,2022-04-08,2024-08-11,4111.48,5,6,56,FY2022-Q3,True,7,7559.50
43398,CUST-043398,2021-07-12,2023-10-21,177.22,1,21,2,FY2021-Q4,True,12,471.36
43399,CUST-043399,2024-04-22,2025-09-23,390.80,1,6,15,FY2024-Q3,True,9,1038.54
43400,CUST-043400,2025-10-14,2025-12-14,2116.79,2,14,11,FY2026-Q1,False,7,4824.55
43401,CUST-043401,2023-06-28,2025-10-26,851.57,4,26,23,FY2023-Q3,True,7,1900.18
43402,CUST-043402,2021-12-18,2023-05-17,141.91,1,21,2,FY2022-Q1,True,11,345.29
43403,CUST-043403,2022-07-17,2024-11-03,2967.81,6,18,9,FY2022-Q4,False,9,4030.22
43404,CUST-043404,2022-05-07,2024-04-25,722.34,2,2,3,FY2022-Q3,True,10,2072.00
43405,CUST-043405,2022-01-12,2023-08-18,1639.80,2,4,1,FY2022-Q2,False,12,6588.59
43406,CUST-043406,2021-10-21,2023-04-30,2129.22,14,4,34,FY2022-Q1,True,7,7653.42
43407,CUST-043407,2024-12-09,2025-05-07,252.80,1,28,1,FY2025-Q1,False,13,349.63
43408,CUST-043408,2025-07-09,2025-11-20,3290.00,7,27,1,FY2025-Q4,True,14,12821.44
43409,CUST-043409,2023-10-21,2025-10-05,1141.76,1,13,17,FY2024-Q1,False,8,4331.02
43410,CUST-043410,2024-09-08,2025-09-21,210.24,1,5,4,FY2024-Q4,True,8,532.96
43411,CUST-043411,2022-12-09,2024-06-05,531.86,1,7,6,FY2023-Q1,False,7,996.32
43412,CUST-043412,2020-07-31,2025-06-15,1366.44,1,4,42,FY2020-Q4,True,7,3172.50
43413,CUST-043413,2021-11-01,2025-11-21,675.47,1,24,20,FY2022-Q1,True,8,1662.77
43414,CUST-043414,2022-04-11,2023-07-29,10418.38,6,2,1,FY2022-Q3,True,13,28316.24
43415,CUST-043415,2021-09-19,2023-07-13,1992.40,4,17,1,FY2021-Q4,True,12,6236.57
43416,CUST-043416,2025-03-08,2025-09-27,1709.16,2,6,1,FY2025-Q2,True,14,2283.83
43417,CUST-043417,2022-10-25,2025-01-16,1281.04,5,14,1,FY2023-Q1,True,13,2011.11
43418,CUST-043418,2022-03-25,2024-08-09,237.55,1,7,5,FY2022-Q2,False,10,364.01
43419,CUST-043419,2023-02-02,2024-05-21,3118.56,4,21,7,FY2023-Q2,True,5,13777.73
43420,CUST-043420,2025-02-23,2025-04-22,1003.97,2,14,45,FY2025-Q2,False,8,3848.17
43421,CUST-043421,2022-08-13,2024-05-21,10413.95,17,19,3,FY2022-Q4,True,9,39023.56
43422,CUST-043422,2021-02-21,2025-11-30,2562.39,5,27,5,FY2021-Q2,False,8,3808.60
43423,CUST-043423,2024-01-27,2025-06-19,957.42,2,24,40,FY2024-Q2,True,8,1397.82
43424,CUST-043424,2023-08-04,2024-03-20,1811.43,9,21,3,FY2023-Q4,True,9,3079.63
43425,CUST-043425,2023-03-28,2025-06-04,624.87,1,7,1,FY2023-Q2,True,12,963.34
43426,CUST-043426,2022-03-16,2022-04-16,1943.49,2,14,8,FY2022-Q2,False,5,8199.68
43427,CUST-043427,2025-11-05,2025-12-09,336.18,2,26,2,FY2026-Q1,True,10,589.83
43428,CUST-043428,2023-12-11,2025-06-22,354.70,3,5,1,FY2024-Q1,True,14,802.62
43429,CUST-043429,2025-02-06,2025-05-10,3947.41,4,1,5,FY2025-Q2,True,10,15135.01
43430,CUST-043430,2022-09-12,2025-09-24,683.43,2,14,28,FY2022-Q4,True,7,1965.21
43431,CUST-043431,2024-08-19,2025-11-12,3655.37,3,22,2,FY2024-Q4,True,12,5583.90
43432,CUST-043432,2020-10-09,2022-07-24,339.44,1,23,2,FY2021-Q1,True,12,447.86
43433,CUST-043433,2022-09-14,2024-01-29,3155.01,4,11,1,FY2022-Q4,True,13,10156.16
43434,CUST-043434,2023-01-16,2024-07-25,5126.22,14,4,2,FY2023-Q2,True,12,10662.28
43435,CUST-043435,2022-12-19,2025-02-21,7266.06,6,23,40,FY2023-Q1,True,7,14198.73
43436,CUST-043436,2021-03-13,2023-04-25,7673.86,13,11,8,FY2021-Q2,False,4,21342.06
43437,CUST-043437,2020-12-05,2023-05-07,622.51,2,4,4,FY2021-Q1,False,8,2030.48
43438,CUST-043438,2020-06-02,2023-07-09,261.00,1,4,2,FY2020-Q3,True,12,1072.20
43439,CUST-043439,2020-09-19,2025-04-06,2658.36,9,14,31,FY2020-Q4,False,7,10656.71
43440,CUST-043440,2021-05-10,2022-12-03,932.07,1,9,20,FY2021-Q3,True,9,1370.23
43441,CUST-043441,2021-12-10,2024-06-21,1021.61,1,3,13,FY2022-Q1,True,7,2007.59
43442,CUST-043442,2022-08-14,2023-07-17,4273.36,10,3,14,FY2022-Q4,True,8,12659.09
43443,CUST-043443,2025-02-12,2025-09-29,12842.69,16,6,1,FY2025-Q2,True,14,56109.96
43444,CUST-043444,2024-03-03,2025-07-14,122.80,1,26,1,FY2024-Q2,False,14,542.05
43445,CUST-043445,2025-05-01,2025-07-23,470.53,1,1,2,FY2025-Q3,True,11,895.12
43446,CUST-043446,2025-03-29,2025-10-26,1340.15,6,11,1,FY2025-Q2,True,14,2867.57
43447,CUST-043447,2023-10-14,2025-08-15,1094.32,1,9,1,FY2024-Q1,True,13,2385.52
43448,CUST-043448,2022-05-02,2022-12-11,8513.46,7,22,4,FY2022-Q3,True,8,38044.92
43449,CUST-043449,2022-11-13,2025-02-21,845.69,1,11,1,FY2023-Q1,True,13,2127.07
43450,CUST-043450,2021-09-12,2025-04-15,3670.51,2,8,6,FY2021-Q4,True,7,11984.10
43451,CUST-043451,2022-02-27,2022-09-05,634.46,1,18,1,FY2022-Q2,True,12,2807.14
43452,CUST-043452,2022-08-24,2025-01-19,588.50,1,10,51,FY2022-Q4,False,8,2466.13
43453,CUST-043453,2024-01-02,2025-04-23,1293.40,2,10,9,FY2024-Q2,True,8,4774.18
43454,CUST-043454,2022-04-20,2024-04-14,7894.75,13,5,1,FY2022-Q3,False,13,32097.58
43455,CUST-043455,2023-05-20,2024-10-25,304.59,2,20,1,FY2023-Q3,False,14,1163.32
43456,CUST-043456,2022-03-25,2025-06-19,3650.97,2,12,1,FY2022-Q2,True,14,5583.16
43457,CUST-043457,2025-06-13,2025-08-02,2798.61,4,10,1,FY2025-Q3,True,12,11530.20
43458,CUST-043458,2025-09-17,2025-12-02,1213.41,5,1,7,FY2025-Q4,False,5,4931.62
43459,CUST-043459,2025-06-04,2025-12-03,229.52,1,15,1,FY2025-Q3,True,14,453.90
43460,CUST-043460,2020-08-22,2023-08-26,7109.01,6,4,15,FY2020-Q4,False,8,11880.23
43461,CUST-043461,2025-07-22,2025-10-24,5422.36,5,7,1,FY2025-Q4,True,14,18166.78
43462,CUST-043462,2022-08-05,2024-02-01,803.03,2,4,5,FY2022-Q4,False,10,2175.20
43463,CUST-043463,2022-07-27,2025-04-27,7000.00,2,12,2,FY2022-Q4,True,10,17703.47
43464,CUST-043464,2023-09-11,2025-02-15,2134.84,5,15,34,FY2023-Q4,True,7,2730.89
43465,CUST-043465,2023-02-11,2024-12-28,232.12,1,26,2,FY2023-Q2,True,12,832.79
43466,CUST-043466,2023-12-26,2024-06-27,3434.21,3,10,1,FY2024-Q1,True,14,11068.80
43467,CUST-043467,2025-01-17,2025-04-20,2444.34,8,30,15,FY2025-Q2,False,9,5578.40
43468,CUST-043468,2025-11-02,2025-11-24,2408.45,4,3,2,FY2026-Q1,True,10,3757.21
43469,CUST-043469,2023-06-04,2025-10-18,12451.36,7,25,2,FY2023-Q3,True,12,25296.45
43470,CUST-043470,2023-11-22,2025-04-07,4538.56,3,1,2,FY2024-Q1,True,11,15176.77
43471,CUST-043471,2025-01-13,2025-12-17,6059.59,10,7,12,FY2025-Q2,True,7,16468.36
43472,CUST-043472,2021-03-09,2021-12-03,1070.62,3,9,2,FY2021-Q2,True,11,3197.13
43473,CUST-043473,2021-10-09,2025-03-22,543.12,4,6,34,FY2022-Q1,True,7,2316.70
43474,CUST-043474,2022-12-21,2023-05-24,3976.09,2,9,3,FY2023-Q1,True,10,11095.60
43475,CUST-043475,2025-05-26,2025-10-07,400.89,1,9,47,FY2025-Q3,True,7,1498.71
43476,CUST-043476,2024-08-09,2025-01-25,1330.70,4,4,7,FY2024-Q4,False,7,1869.60
43477,CUST-043477,2024-03-22,2025-01-31,806.95,2,2,48,FY2024-Q2,True,9,3618.97
43478,CUST-043478,2021-02-10,2023-12-05,1113.36,1,16,49,FY2021-Q2,True,8,3320.55
43479,CUST-043479,2025-08-20,2025-10-08,893.43,3,19,5,FY2025-Q4,False,9,2783.35
43480,CUST-043480,2023-07-04,2025-08-30,4832.55,5,1,1,FY2023-Q4,True,12,15869.06
43481,CUST-043481,2023-04-12,2024-11-22,318.54,1,7,7,FY2023-Q3,False,5,1171.78
43482,CUST-043482,2025-07-26,2025-08-22,1261.61,2,6,4,FY2025-Q4,False,8,2488.06
43483,CUST-043483,2024-07-04,2025-05-08,14556.93,9,2,2,FY2024-Q4,True,12,42839.85
43484,CUST-043484,2023-09-15,2024-01-07,7174.43,6,4,3,FY2023-Q4,False,10,28831.30
43485,CUST-043485,2024-10-27,2025-05-08,3981.02,4,18,27,FY2025-Q1,False,8,17837.14
43486,CUST-043486,2021-02-22,2025-04-09,2668.33,4,22,4,FY2021-Q2,True,7,8366.04
43487,CUST-043487,2024-01-14,2025-05-18,4287.64,6,5,1,FY2024-Q2,True,12,15445.84
43488,CUST-043488,2025-09-15,2025-11-15,10518.22,13,3,37,FY2025-Q4,False,8,13283.01
43489,CUST-043489,2022-09-27,2024-09-28,8384.88,10,32,3,FY2022-Q4,True,9,24122.28
43490,CUST-043490,2023-02-19,2025-06-25,3196.78,4,9,1,FY2023-Q2,True,13,4833.49
43491,CUST-043491,2023-08-06,2025-06-21,1516.06,4,14,3,FY2023-Q4,False,10,6778.64
43492,CUST-043492,2020-06-21,2023-07-22,1052.86,3,8,14,FY2020-Q3,True,7,2278.40
43493,CUST-043493,2025-04-14,2025-09-02,1399.72,2,14,10,FY2025-Q3,False,7,3221.11
43494,CUST-043494,2025-05-04,2025-06-15,599.85,1,11,1,FY2025-Q3,True,14,1832.30
43495,CUST-043495,2025-11-19,2025-11-27,3255.29,8,33,2,FY2026-Q1,True,10,4982.34
43496,CUST-043496,2025-01-05,2025-08-29,236.05,1,18,1,FY2025-Q2,True,14,500.07
43497,CUST-043497,2022-12-06,2023-09-12,1781.35,5,9,1,FY2023-Q1,False,14,6401.37
43498,CUST-043498,2020-07-17,2023-05-24,1082.73,2,6,1,FY2020-Q4,True,13,3965.53
43499,CUST-043499,2022-05-08,2023-12-04,2038.58,1,2,1,FY2022-Q3,False,13,4672.11
43500,CUST-043500,2021-01-01,2024-12-10,4099.57,4,8,36,FY2021-Q2,True,8,6446.01
43501,CUST-043501,2023-09-23,2025-05-22,2705.58,4,2,2,FY2023-Q4,True,10,5928.99
43502,CUST-043502,2021-02-06,2022-07-14,2488.91,1,3,45,FY2021-Q2,False,7,10157.25
43503,CUST-043503,2023-10-12,2025-10-29,2161.26,10,33,2,FY2024-Q1,True,10,4092.55
43504,CUST-043504,2022-12-17,2024-10-22,2071.12,3,1,2,FY2023-Q1,True,11,9296.87
43505,CUST-043505,2022-09-15,2023-12-11,624.59,2,28,2,FY2022-Q4,True,11,2372.55
43506,CUST-043506,2024-01-29,2024-11-19,198.00,2,9,5,FY2024-Q2,False,8,374.96
43507,CUST-043507,2021-07-06,2021-12-01,2843.35,2,28,1,FY2021-Q4,True,14,7128.10
43508,CUST-043508,2023-07-02,2025-01-28,192.65,1,13,39,FY2023-Q4,False,8,699.41
43509,CUST-043509,2022-03-31,2025-07-04,3278.68,2,14,44,FY2022-Q2,False,9,9512.94
43510,CUST-043510,2022-11-24,2023-08-17,6568.11,13,1,45,FY2023-Q1,False,9,23615.23
43511,CUST-043511,2023-11-25,2025-03-08,1578.36,6,26,56,FY2024-Q1,True,8,2047.16
43512,CUST-043512,2025-04-19,2025-11-29,2392.42,5,24,1,FY2025-Q3,True,12,6091.98
43513,CUST-043513,2022-07-02,2024-07-05,1466.44,6,13,1,FY2022-Q4,True,12,4751.50
43514,CUST-043514,2021-05-14,2023-11-29,1206.69,4,25,16,FY2021-Q3,True,9,2248.44
43515,CUST-043515,2023-07-11,2024-08-04,1150.23,2,32,2,FY2023-Q4,True,12,4527.05
